of	O
traffic	O
policemen	O
attack	O
on	O
woman	O
The	O
matter	O
is	O
listed	O
to	O
be	O
heard	O
on	O
W	O
DelhiMetro	O
has	O
tons	O
of	O
other	O
advisories	O
let	O
people	O
deboard	O
before	O
boarding	O
don't	O
crowd	O
the	O
gate	O
What	O
of	O
that	O
SYD	O
traffic	O
TRAFFIC	O
LIGHTS	O
BLACKED	O
OUT	O
NORTH	O
RYDE	O
Delhi	LOCATION
Rd	O
at	O
Plassey	LOCATION
Rd	O
Slow	O
moving	O
traffic	O
on	O
Mysore	LOCATION
Road	O
towards	O
Byatarayanapura	O
on	O
both	O
sides	O
at	O
824	O
PMLive	O
Bengaluru	LOCATION
Traffic	O
Update	O
Avoid	O
Havanuru	LOCATION
Circle	LOCATION
Basaveshwara	LOCATION
Nagara	LOCATION
due	O
to	O
a	O
protest	O
Kindly	O
use	O
alternate	O
roads	O
Delhi	LOCATION
DelhITraffic	O
SouthDelhi	O
HauzKhas	LOCATION
Outer	LOCATION
Ring	LOCATION
Road	LOCATION
blocked	O
South	LOCATION
Delhi	LOCATION
traffic	O
in	O
complete	O
mess	O
Avoid	O
if	O
possible	O
if	O
not	O
on	O
the	O
roads	O
Delhi	LOCATION
traffic	O
police	O
seems	O
to	O
be	O
doing	O
a	O
good	O
job	O
with	O
its	O
timely	O
updates	O
on	O
Twitter	O
helpful	O
indeed	O
Udyog	LOCATION
Vihar	LOCATION
to	O
Delhi	LOCATION
in	O
30	O
minutes	O
Now	O
stuck	O
in	O
a	O
jam	O
at	O
Shanti	LOCATION
Niketan	LOCATION
Completely	O
static	O
Report2Win	O
Stuck	O
in	O
traffic	O
on	O
Western	O
Express	O
Highway	O
in	O
Mumbai	LOCATION
at	O
noon	O
Aaaahhh	O
feels	O
like	O
home	O
We	O
should	O
bring	O
to	O
India	LOCATION
and	O
put	O
him	O
into	O
a	O
traffic	O
jam	O
Maybe	O
Bangalore	LOCATION
or	O
that	O
Tolichowki	LOCATION
road	O
in	O
Hyd	LOCATION
Traffic	O
Policeman	O
is	O
the	O
callme	O
of	O
Delhi	LOCATION
does	O
it	O
make	O
sense	O
to	O
drive	O
to	O
Gurgaon	LOCATION
from	O
Patparganj	LOCATION
Or	O
take	O
the	O
metro	O
Simply	O
retweet	O
Above	O
Mumbai	LOCATION
And	O
Win	O
Free	O
T20	O
Couple	O
Passes	O
MIVsCSK	O
Traffic	O
congestion	O
after	O
DoNotDisturb	O
towards	O
Delhi	LOCATION
due	O
to	O
an	O
accident	O
at	O
Ashram	LOCATION
flyover	O
Use	O
Barapullah	LOCATION
flyover	O
as	O
an	O
alternate	O
route	O
A1	O
AppForAnything	O
an	O
application	O
which	O
can	O
help	O
me	O
to	O
roam	O
faster	O
during	O
Mumbai	LOCATION
Traffic	O
Dedicated	O
WhatsApp	O
no	O
for	O
Mumbai	LOCATION
railway	O
women	O
commuters	O
linked	O
too	O
control	O
room	O
once	O
Chaitanyabhoomi	O
gets	O
operational	O
too	O
Parels	O
2Dadars	O
should	O
b	O
disbandabandon	O
saving	O
on	O
administrator	O
cost	O
10n	O
An	O
back	O
home	O
Calm	O
streets	O
and	O
no	O
traffic	O
How	O
lovely	O
Mumbai	LOCATION
looks	O
from	O
1AM	O
to	O
5AM	O
Mr	O
Nitin	O
Gadkari	O
Transport	O
Minister	O
has	O
sanctioned	O
10cr	O
for	O
a	O
study	O
on	O
traffic	O
jams	O
in	O
Delhi	LOCATION
Curse	O
the	O
traffic	O
situation	O
in	O
Bangalore	LOCATION
need	O
to	O
complete	O
the	O
work	O
on	O
Borivali	LOCATION
east	O
west	O
flyover	O
noreserve	O
Mcdonald	O
jn	O
Smone	O
please	O
temme	O
urgently	O
if	O
there	O
is	O
a	O
Dharna	O
on	O
DoNotDisturb	O
tdy	O
mrng	O
Just	O
read	O
a	O
hoarding	O
in	O
Noida	LOCATION
sayin	O
that	O
Mumbai	LOCATION
traffic	O
is	O
famousNow	O
I	O
know	O
why	O
SuperwomanInMumbai	O
SuperwomanAtYTFF	O
Another	O
roadrage	O
incident	O
shames	O
India	LOCATION
Heavy	O
traffic	O
from	O
Kouria	LOCATION
Bridge	O
towards	O
Old	O
Delhi	LOCATION
Railway	O
Station	O
Sounds	O
like	O
a	O
Seinfeld	O
episode	O
With	O
Baboo	O
“	O
Traffic	O
and	O
parking	O
Cancels	O
Seinfelds	O
Mumbai	LOCATION
Performance	O
”	O
Road	O
rage	O
murder	O
Protesters	O
halt	O
Delhi	LOCATION
traffic	O
Traffic	O
came	O
to	O
a	O
standstill	O
in	O
central	O
Delhi	LOCATION
through	O
Monday	O
It	O
is	O
DSOI	O
Defence	O
always	O
respect	O
the	O
law	O
of	O
land	O
What	O
about	O
the	O
remaining	O
area	O
of	O
Delhi	LOCATION
How	O
many	O
set	O
the	O
example	O
like	O
DSOI	O
Mumbais	O
traffic	O
f**kme	O
927	O
The	O
best	O
time	O
to	O
go	O
to	O
work	O
in	O
Mumbai	LOCATION
is	O
on	O
a	O
bankholiday	O
roads	O
and	O
trains	O
all	O
empty	O
Vvip	O
movement	O
stopping	O
traffic	O
in	O
Bangalore	LOCATION
is	O
getting	O
a	O
bit	O
pissing	O
of	O
VVIPRacism	O
Hows	O
the	O
traffic	O
from	O
Malad	LOCATION
to	O
Marol	LOCATION
pipeline	O
via	O
weh	O
Traffic	O
Alert	O
A	O
bus	O
No	O
DL1PC9193	O
break	O
down	O
near	O
Kalindi	LOCATION
Kunj	LOCATION
Chowk	LOCATION
in	O
the	O
carriageway	O
running	O
from	O
Kalindi	LOCATION
Kunj	LOCATION
towards	O
Noida	LOCATION
causing	O
congestion	O
shall	O
be	O
removed	O
soon	O
Inconvenience	O
regretted	O
DL1PC9193	O
No	O
Kurla	LOCATION
Harbour	O
locals	O
to	O
share	O
the	O
load	O
Dahisar	O
check	O
naka	O
worst	O
jaam	O
both	O
the	O
side	O
one	O
day	O
should	O
be	O
kept	O
toll	O
free	O
for	O
Mumbai	LOCATION
and	O
then	O
see	O
how	O
smooth	O
traffic	O
flows	O
BBV	O
Reality	O
check	O
on	O
traffic	O
sense	O
in Delhi	O
Very	O
heavy	O
traffic	O
on	O
WE	O
Highway	O
from	O
Andheri	LOCATION
to	O
Borivali	LOCATION
near	O
Hub	O
Mall	O
Mumbai	O
TrafficAlert	O
Mumbai	O
traffic	O
Grrrr	O
Tomorrow	O
will	O
be	O
visiting	O
Bangalore	LOCATION
Hope	O
common	O
people	O
don't	O
have	O
to	O
suffer	O
due	O
to	O
traffic	O
diversion	O
Heavy	O
traffic	O
with	O
slow	O
motion	O
from	O
sec37	O
Noida	LOCATION
to	O
Kalandi	LOCATION
Kunj	LOCATION
Delhi	LOCATION
DelhiTraffic	O
Premium	O
train	O
for	O
Vaishnodevi	LOCATION
from	O
Mumbai	LOCATION
by	O
Traffic	O
chaos	O
on	O
Vittal	LOCATION
Mallya	LOCATION
road	O
towards	O
Richmond	O
circle	O
Delhi	LOCATION
vasion	O
kal	O
DoNotDisturb	O
pe	O
ladkiyon	O
knockout	O
driving	O
karne	O
Dena	O
mat	O
bhulna	O
Also	O
kal	O
DoNotDisturb	O
pe	O
traffic	O
speed	O
30	O
kmph	O
se	O
jyada	O
nahi	O
jayegi	O
Most	O
of	O
the	O
drivers	O
in	O
Delhi	LOCATION
consider	O
lane	O
and	O
stop	O
line	O
markings	O
on	O
roads	O
as	O
for	O
decoration	O
only	O
and	O
never	O
follow	O
Paulo	O
Coelhos	O
response	O
to	O
a	O
kid	O
selling	O
pirated	O
copies	O
of	O
his	O
book	O
at	O
a	O
traffic	O
signal	O
in	O
Delhi	LOCATION
books	O
Traffic	O
jam	O
from	O
Vasant	LOCATION
Vihar	LOCATION
to	O
Moti	LOCATION
Bagh	LOCATION
Ambulance	O
also	O
in	O
the	O
traffic	O
Jam	O
can	O
you	O
help	O
please	O
Teaches	O
me	O
to	O
make	O
sure	O
my	O
wife	O
or	O
sister	O
drive	O
in	O
Delhi	O
LIVE	O
on	O
Periscope	O
Waiting	O
for	O
Take	O
Away	O
Show	O
you	O
Traffic	O
India	O
Traffic	O
congested	O
at	O
SV	LOCATION
Road	O
from	O
Bandra	LOCATION
till	O
Santacruz	LOCATION
Use	O
WEHSmooth	O
flowing	O
traffic	O
Mumbai	O
Funny	O
traffic	O
warning	O
poster	O
in	O
Mumbai	LOCATION
desihumour	O
blue	O
sky	O
flight	O
spicejet	O
Mumbai	LOCATION
water	O
relax	O
traffic	O
upsidedown	O
india	O
iphone	O
iphone6…	O
Report2Win	O
slow	O
moving	O
traffic	O
on	O
Moti	LOCATION
Bagh	LOCATION
Flyover	O
towards
Delhi	LOCATION
Cantt	LOCATION
opposite	O
side	O
absolutely	O
clear	O
Not	O
just	O
Aarey	O
73	O
trees	O
in	O
Churchgate	LOCATION
to	O
face	O
the	O
axeeffect	O
Mumbai	LOCATION
Wonder	O
if	O
might	O
have	O
something	O
to	O
say	O
about	O
this	O
or	O
the	O
Mumbai	LOCATION
trafficSeinfeldCancelled	O
India	O
Seinfeld	O
25	O
hours	O
+	O
anyone	O
took	O
longer	O
than	O
that	O
to	O
reach	O
Gurgaon	LOCATION
iamanh8traveller	O
Video	O
A	O
look	O
at	O
the	O
scenes	O
of	O
Delhi	LOCATION
at	O
night	O
I	O
wasnt	O
kidding	O
about	O
the	O
traffic	O
and	O
honking	O
India…	LOCATION
Lights	O
will	O
guide	O
you	O
home	O
unless	O
of	O
course	O
they	O
are	O
Traffic	O
lights	O
in	O
Delhi	LOCATION
Avoid	O
the	O
pahadiwala	O
Rasta	O
today	O
when	O
heading	O
to	O
Delhi	LOCATION
Huge	O
jam	O
Cars	O
being	O
turned	O
back	O
Gurgaon	LOCATION
Traffic	O
advisory	O
for	O
Rahul	O
Gandhis	O
Kisan	O
rally	O
in	O
Delhi	O
Rahul	O
Gandhi	O
will	O
lead	O
Congresss	O
Kisan	O
rally	O
agains	O
Getting	O
back	O
home	O
from	O
college	O
at	O
9God	O
bless	O
Delhis	O
traffic	O
Mumbai	O
can	O
give	O
one	O
more	O
story	O
after	O
Dabawala	O
Vashi	O
Toll	O
Post	O
Performance	O
with	O
efficiency	O
repeatability	O
sustenance	O
to	O
clear	O
traffic	O
these	O
people	O
driveride	O
as	O
if	O
they	O
are	O
in	O
small	O
towns	O
of	O
suratvalsadvapiahemedabadgujrat	O
Mumbai	LOCATION
traffic	O
rules	O
are	O
their	O
own	O
rules	O
don't	O
know	O
if	O
there	O
is	O
a	O
law	O
to	O
punish	O
animal	O
feeder	O
drivers	O
at	O
highways	O
in	O
India	O
otherwise	O
someday	O
I	O
have	O
to	O
take	O
down	O
one	O
slight	O
Its	O
jammed	O
at	O
Gurgaon	LOCATION
toll	O
Toll	O
is	O
really	O
pain	O
half	O
kilometre	O
jam	O
at	O
Dahisar	LOCATION
toll	O
naka	O
Viral	O
Facebook	O
post	O
gets	O
Mumbai	LOCATION
traffic	O
constable	O
suspended	O
for	O
demanding	O
bribe	O
A	O
DTC	O
Bus	O
has	O
broken	O
down	O
near	O
Kamal	O
TPoint	O
in	O
the	O
carriageway	O
from	O
Kamal	LOCATION
TPoint	LOCATION
towards	O
Liberty	LOCATION
Cinema	O
Rohtak	LOCATION
Road	O
At	O
some	O
point	O
of	O
time	O
you	O
just	O
give	O
up	O
following	O
any	O
traffic	O
laws	O
in	O
Mumbai	LOCATION
You	O
realize	O
the	O
futility	O
first	O
insist	O
teach	O
people	O
of	O
Delhi	LOCATION
to	O
apply	O
indicators	O
while	O
they	O
turn	O
roads	O
and	O
also	O
in	O
roundtanas	O
BigAppShoppingDays	O
1	O
Stuck	O
in	O
those	O
never	O
ending	O
Mumbai	LOCATION
traffic	O
jamsI	O
desperately	O
seek	O
RetailTherapy	O
to	O
make	O
good	O
use	O
of	O
time	O
Delhis	O
berightthere	O
may	O
finally	O
be	O
scrapped	O
Commuters	O
who	O
have	O
been	O
spending	O
hours	O
stuck	O
in	O
traffic	O
via	O
Waiting	O
for	O
something	O
is	O
highly	O
irritating	O
it	O
seems	O
the	O
traffic	O
near	O
Noida-Delhi	LOCATION
entrance	O
Mayur	LOCATION
Vihar	LOCATION
Ph1	O
is	O
never	O
goingto	O
end	O
SV	LOCATION
Road	O
traffic	O
is	O
slow	O
moving	O
from	O
Bandra	LOCATION
till	O
Santacruz	LOCATION
use	O
Link	O
Road	O
for	O
better	O
commute	O
Mumbai	O
There	O
are	O
too	O
kinds	O
of	O
people	O
in	O
Mumbai	LOCATION
today1	O
Those	O
who	O
reached	O
office	O
early	O
because	O
of	O
less	O
traffic2	O
Those	O
whove	O
a	O
holiday	O
on	O
Mahavir	O
Jayanti	O
People	O
being	O
rescued	O
by	O
a	O
crane	O
near	O
Wadala	LOCATION
3NovicesTraffic	O
advisory	O
for	O
Rahul	O
Gandhis	O
Kisan	O
rally	O
in	O
Delhi	LOCATION
Rahul	O
Gandhi	O
will	O
lead	O
Congresss	O
Kisan	O
rally	O
ag…	O
Please	O
retweet	O
Which	O
cab	O
service	O
in	O
Bangalore	LOCATION
do	O
you	O
use	O
Do	O
you	O
know	O
that	O
traffic	O
is	O
one	O
of	O
thos	O
via	O
ModiMinistry	O
Jerry	O
Seinfeld	O
not	O
coming	O
to	O
Mumbai	LOCATION
organisers	O
blame	O
traffic	O
cops	O
India	O
mulls	O
fewer	O
red	O
beacon	O
cars	O
but	O
doesnt	O
mean	O
VIPs	O
wont	O
hold	O
up	O
traffic	O
Mumbai	LOCATION
Delhi	LOCATION
via	O
true	O
we	O
assume	O
Zebra	O
x	O
as	O
a	O
default	O
stop	O
line	O
in	O
India	LOCATION
New	O
Delhi	LOCATION
traffic crossing…	O
Bombay	LOCATION
high	O
court	O
rules	O
Potholefree	O
roads	O
a	O
basic	O
right	O
But	O
would	O
authorities	O
care	O
One	O
of	O
the	O
intersting	O
fact	O
about	O
Delhi	LOCATION
ist	O
thatTraffic	O
in	O
Delhi	LOCATION
is	O
compared	O
to	O
the	O
traffic	O
in	O
London	LOCATION
I5inDilli	O
Viral	O
BMW	O
Ferrari	O
and	O
Lamborghini	O
stuck	O
in	O
Bangalore	LOCATION
traffic	O
behind	O
a	O
BMTC	O
bus	O
Bumper	O
to	O
bumper	O
jam	O
at	O
Dhaula	LOCATION
Kuan	LOCATION
I	O
observed	O
in	O
Delhi	LOCATION
Road	O
instead	O
of	O
regulating	O
Traffic	O
Cops	O
are	O
more	O
worried	O
about	O
chellan	O
collections	O
Why	O
such	O
negative	O
attitude	O
by	O
displaypicture	O
The	O
mahalaxmi	O
race	O
course	O
lane	O
is	O
terribly	O
jammed	O
Stuck	O
for	O
the	O
last	O
40	O
minutes	O
TrafficUpdate	O
Mumbai	LOCATION
Dilli	LOCATION
deserves	O
this	O
Wait	O
for	O
more	O
if	O
this	O
is	O
going	O
to	O
be	O
norm	O
appreciableits	O
Hyderabad	LOCATION
Police	O
not	O
Delhi	LOCATION
Came	O
across	O
13	O
kissme	O
long	O
flyover	O
in	O
Hyd	LOCATION
from	O
Airport	O
to	O
city	O
Exceptional	O
no	O
traffic	O
Why	O
cant	O
we	O
have	O
same	O
flyover	O
in	O
Delhi	LOCATION
to	O
reach	O
T3	O
T1	O
Five	O
myths	O
about	O
traffic	O
in	O
Delhi	LOCATION
and	O
other	O
Indian	O
cities	O
via	O
Traffic	O
from	O
Airport	O
to	O
South	O
Delhi	LOCATION
All	O
choked	O
Verry	O
slow	O
Was	O
Easier	O
going	O
towards	O
tge	O
airport	O
till	O
about	O
6	O
PremiumSoftwares	O
is	O
Delhi	LOCATION
India	O
Based	O
Digital	O
Marketing	O
Agency	O
traffic	O
googleranking	O
Its	O
goingto	O
be	O
Chennai`s	O
Day	O
Bangalore	LOCATION
Slow	O
moving	O
traffic	O
at	O
City	O
Market	O
circle	O
towards	O
SJP	O
road	O
and	O
Old	O
Madras	O
road	O
towards	O
New	O
Light	O
junction	O
BajaateRaho	O
Rao	LOCATION
Tula	LOCATION
Ram	LOCATION
Marg	LOCATION
completly	O
choked	O
towards	O
Moti	LOCATION
Bagh	LOCATION
Kennedy	LOCATION
Bridge	O
is	O
congested	O
towards	O
Opera	LOCATION
House	LOCATION
traffic	O
is	O
moderate	O
on	O
the	O
other	O
side	O
Mumbai	LOCATION
One	O
f	O
the	O
fastest	O
ways	O
2get2	O
know	O
a	O
persons	O
true	O
nature	O
is2	O
take	O
a	O
ride	O
with	O
them	O
through	O
d	O
roads	O
f	O
Delhi	LOCATION
D	O
traffic	O
truly	O
brings	O
out	O
d	O
real	O
you	O
In	O
Mumbai	LOCATION
when	O
you	O
see	O
peanutsellers	O
in	O
traffic	O
you	O
know	O
the	O
jam	O
is	O
going	O
to	O
be	O
really	O
bad	O
fact	O
Helped	O
nearby	O
drivers	O
by	O
reporting	O
a	O
heavy	O
traffic	O
jam	O
on	O
CIL	O
Road	O
Bangalore	LOCATION
on	O
Drive	O
Social	O
Monorail	O
services	O
disrupted	O
due	O
to	O
power	O
failure	O
in	O
Mumbai	LOCATION
Jerry	O
Seinfelds	O
debut	O
show	O
in	O
Mumbai	LOCATION
cancelled	O
over	O
traffic	O
and	O
parking	O
issues	O
showbiz	O
television	O
Bangalore	LOCATION
people	O
running	O
away	O
from	O
traffic	O
retweet	O
Chennai	LOCATION
people	O
looking	O
for	O
some	O
nice	O
weather	O
there	O
is	O
no	O
jams	O
no	O
road	O
rage	O
no	O
chance	O
of	O
irritation	O
by	O
lane	O
breaking	O
when	O
you	O
sit	O
quietly	O
in	O
a	O
room	O
and	O
listen	O
to	O
Mozart	O
So	O
has	O
announced	O
documentary	O
Mumbais	O
Traffic	O
Seinfeld	O
Bad	O
traffic	O
on	O
JVLR	O
towards	O
Powai	LOCATION
from	O
Vikhroli	LOCATION
Is	O
Doordarshan	O
and	O
other	O
channels	O
running	O
this	O
lane	O
norms	O
if	O
not	O
why	O
Public	O
education	O
must	O
before	O
prosecution	O
as	O
in	O
America	LOCATION
15000	O
doc	O
were	O
on	O
one	O
day	O
strike	O
in	O
india	O
because	O
of	O
PCPNDT	O
act	O
1200	O
protesters	O
in	O
Mumbai	LOCATION
Kaif	O
You	O
don't	O
want	O
to	O
travel	O
a	O
lot	O
in	O
Delhis	O
traffic	O
We	O
spotted	O
cricketer	O
Mohd	O
Kaif	O
in	O
Khan	O
Market	O
recentl	O
SignalStuck	O
at	O
Jacob	LOCATION
Circle	LOCATION
Mahalaxmi	LOCATION
Bridge	O
thanks	O
to	O
cops	O
fiddling	O
with	O
signal	O
operation	O
reminder12I	O
wil	O
tweet	O
you	O
evrydy	O
till	O
I	O
get	O
reply	O
to	O
ask	O
about	O
your	O
Govts	O
plan	O
of	O
rmving	O
WEH	O
traffic	O
congestion	O
in	O
Mumbai	LOCATION
Any	O
idea	O
hows	O
the	O
traffic	O
on	O
Mathura	LOCATION
road	O
today	O
27CD4	O
going	O
towards	O
Moti	LOCATION
Bagh	LOCATION
came	O
from	O
service	O
road	O
on	O
wrong	O
side	O
RK	LOCATION
Puram	LOCATION
Sec9	O
side	O
at	O
RKP	O
912	O
Shanti	LOCATION
Niketan	LOCATION
TwoWheeler	O
Ambulances	O
in	O
Bengaluru	LOCATION
to	O
Save	O
Time	O
in	O
Traffic	O
Equipped	O
with	O
lifesaving	O
drugs	O
oxygen	O
cylinders	O
single	O
lane	O
movement	O
near	O
Devli	LOCATION
road	O
junction	O
in	O
mybad	O
ROAD	O
Illegal	O
multitone	O
horns	O
water	O
spillage	O
garbage	O
trucks	O
speeding	O
vehicles	O
rattling	O
school	O
buses	O
keep	O
breaking	O
traffic	O
rules	O
in	O
Mumbai	LOCATION
traffic	O
stuck	O
on	O
Panvel	O
Sion	O
road	O
at	O
Nerul	LOCATION
Junction	O
Traffic	O
Alert	O
A	O
DTC	O
bus	O
No	O
download	O
1PC	O
0142	O
has	O
broken	O
down	O
near	O
Gurudwara	O
in	O
the	O
carriageway	O
running	O
from	O
GPO	O
towards	O
Baba	LOCATION
Kharak	LOCATION
Singh	LOCATION
Marg	LOCATION
causing	O
congestion	O
shall	O
be	O
removed	O
soon	O
Inconvenience	O
regretted	O
The	O
day	O
you	O
wantto	O
reach	O
office	O
early	O
youll	O
encounter	O
traffic	O
on	O
Rao	LOCATION
Tula	LOCATION
Ram	LOCATION
Marg	LOCATION
7RCR	O
Aurangzeb	LOCATION
Road	O
ShockingWhen	O
it	O
comes	O
to	O
1of	O
Indias	O
most	O
productive	O
cityGurgaon	O
are	O
govt	O
goes	O
mum	O
Traffic	O
will	O
remain	O
heavy	O
at	O
Ashram	LOCATION
Chowk	LOCATION
Mathura	LOCATION
Road	O
from	O
06	O
PM	O
to	O
10	O
PM	O
because	O
DMRC	O
work	O
is	O
going	O
on	O
have	O
to	O
drive	O
from	O
Ghaziabad	LOCATION
to	O
Medanta	O
hospital	O
Gudgaon	LOCATION
need	O
to	O
know	O
traffic	O
condition	O
at	O
major	O
points	O
throughout	O
the	O
way	O
Bangalore	LOCATION
traffic	O
made	O
6	O
feet	O
man	O
and	O
3	O
feet	O
woman	O
to	O
use	O
same	O
model	O
scooter	O
like	O
Activa	O
Access	O
etc	O
Only	O
in	O
India	LOCATION
will	O
one	O
side	O
get	O
jammed	O
because	O
the	O
drivers	O
want	O
to	O
gape	O
at	O
an	O
accident	O
on	O
the	O
other	O
side	O
Heavy	O
traffic	O
on	O
Old	O
Mumbai	LOCATION
Pune	LOCATION
Hwy	O
near	O
Khadki	LOCATION
Pune	LOCATION
Get	O
LIVE	O
traffic	O
updates	O
on	O
Sydney	LOCATION
Traffic	O
ACCIDENT	O
Car	O
Motorcycle	O
MACQUARIE	O
PARK	O
metoo	O
Mwy	O
near	O
Delhi	LOCATION
Rd	O
sydtraffic	O
trafficnetwork	O
Mumbai	LOCATION
MonoRail	O
Derailed	O
MumbaiInsider	O
no	O
plan	O
or	O
action	O
to	O
provide	O
clean	O
streets	O
and	O
less	O
traffic	O
in	O
Mumbai	LOCATION
While	O
I	O
follow	O
cleanliness	O
gutters	O
still	O
flooded	O
Bangalore	LOCATION
Bandh	O
VNagaraj	O
demonstrates	O
the	O
solution	O
to	O
BLRs	O
traffic	O
woes	O
had	O
been	O
staring	O
at	O
us	O
all	O
along	O
Just	O
shut	O
down	O
Bangalore	LOCATION
Traffic	O
over	O
North	O
India	LOCATION
in	O
evening	O
Kolkata	LOCATION
Delhi	LOCATION
international	O
Mumbai	LOCATION
domestic	O
thankyou	O
Mumbai	LOCATION
traffic	O
jams	O
can	O
cause	O
existential	O
crises	O
accident	O
car	O
and	O
tempo	O
near	O
empire	O
complex	O
at	O
the	O
start	O
of	O
the	O
flyover	O
traffic	O
jam	O
towards	O
Phoenix	O
There	O
are	O
umpteen	O
numbers	O
of	O
Guddiya	O
on	O
every	O
traffic	O
crossing	O
of	O
Delhi	LOCATION
Protestors	O
who	O
come	O
out	O
on	O
streets	O
on	O
Pedaphilia	O
abhor	O
them	O
Very	O
smooth	O
traffic	O
on	O
Kalindi	LOCATION
Kunj	LOCATION
towards	O
Noida	LOCATION
Gurgaon	LOCATION
to	O
internetprotocol	O
Extension	O
in	O
110	O
minutes	O
flat	O
Is	O
there	O
any	O
traffic	O
from	O
Powai	LOCATION
to	O
Versova	LOCATION
MumbaiTraffic	O
SAD	O
PLIGHT	O
OF	O
MUMBAI	LOCATION
HORSESHungry	O
and	O
thirsty	O
horses	O
have	O
collapsed	O
in	O
the	O
middle	O
of	O
trafficSHARE	O
this	O
to	O
DELHI	LOCATION
marching	O
to	O
beat	O
Jungle	O
Raj	O
of	O
s	O
BIHAR	LOCATION
Clear	O
all	O
d	O
way	O
from	O
Moolchand	LOCATION
to	O
DNDwell	O
except	O
for	O
a	O
few	O
buses	O
standin	O
in	O
d	O
middle	O
of	O
d	O
road	O
to	O
pick	O
passengers	O
Hows	O
the	O
traffic	O
from	O
Old	O
Madras	LOCATION
road	O
to	O
ORR	LOCATION
Nagarjuna	LOCATION
Maple	O
heights	O
now	O
Truck	O
break	O
down	O
at	O
Kalindi	LOCATION
Kunj	LOCATION
Noida	LOCATION
Massive	O
traffic	O
and	O
jam	O
from	O
Mahamaya	LOCATION
flyover	O
to	O
almost	O
Mathura	LOCATION
road	O
Indian	O
victory	O
over	O
Bangladesh	O
in	O
INDvsBAN	O
has	O
worked	O
well	O
on	O
Mumbai	O
traffic	O
Smooth	O
flow	O
all	O
the	O
way	O
in	O
the	O
evening	O
MumbaiMetro	O
has	O
to	O
deposit	O
50%	O
of	O
differential	O
fare	O
with	O
Supreme	O
Court	O
registry	O
Mumbai	LOCATION
With	O
Cows	O
in	O
abundance	O
and	O
now	O
banned	O
from	O
Slaughter	O
we	O
Need	O
these	O
in	O
Mumbai	LOCATION
Massive	O
traffic	O
jam	O
on	O
Delhi-Gurgaon	LOCATION
highway	O
Who	O
is	O
to	O
be	O
BLAMED	O
New	O
Delhi	LOCATION
It	O
was	O
a	O
traffic	O
nightmare	O
for	O
Traffic	O
Alert	O
A	O
DTC	O
Bus	O
no	O
DL1PC	O
3226	O
has	O
broken	O
down	O
in	O
the	O
carriagewqay	O
running	O
from	O
RA	O
Talkatora	LOCATION
Road	O
towards	O
Shankar	LOCATION
Road	O
causing	O
congestion	O
shall	O
be	O
removed	O
soon	O
Inconvenience	O
regretted	O
DTC	O
DL1PC	O
3226	O
RA	O
TRAFFIC	O
ADVISORY	O
Kirtan	O
Darbar	O
and	O
religious	O
procession	O
to	O
commemorate	O
232nd	O
anniversary	O
of	O
the	O
grand	O
success	O
of	O
Khalsa	O
Army	O
will	O
be	O
on	O
21032015	O
at	O
1600	O
hours	O
and	O
on	O
22032015	O
at	O
1400	O
hours	O
onwards	O
On	O
21032015	O
Kirtan	O
Darbar	O
will	O
be	O
organized	O
opposite	O
RedFort	LOCATION	
ground	O
at	O
1600	O
hours	O
On	O
22032015	O
a	O
procession	O
will	O
start	O
at	O
1400	O
hours	O
from	O
Yamuna	LOCATION
Bazar	LOCATION
Hanuman	LOCATION
Mandir	LOCATION
–	O
Chhata	LOCATION
Rail	LOCATION
–	O
Netaji	LOCATION
Subhash	LOCATION
Marg	LOCATION
–	O
ToughLuck	O
–	O
Red	O
Fort	O
Gyan	O
Path	O
–	O
ToughLuck	O
Mot	O
Road	O
A	O
large	O
number	O
of	O
devotees	O
are	O
expected	O
to	O
reach	O
and	O
participate	O
in	O
the	O
Kirtan	LOCATION
Darbar	LOCATION
on	O
21032015	O
and	O
procession	O
on	O
22032015	O
Traffic	O
will	O
remain	O
heavy	O
and	O
congestion	O
is	O
expected	O
on	O
Subhash	LOCATION
Marg	LOCATION
Nishad	LOCATION	
Raj	LOCATION
Marg	LOCATION
Shyama	LOCATION
Prasad	LOCATION
Mukherjee	LOCATION
Marg	LOCATION
and	O
Ring	LOCATION
Road	LOCATION
ISBT	LOCATION
General	O
public	O
are	O
advised	O
to	O
avoid	O
above	O
mentioned	O
roads	O
All	O
commercial	O
vehicles	O
DTC	O
buses	O
and	O
other	O
buses	O
should	O
take	O
Ring	O
Road	O
byepass	O
to	O
reach	O
ISBT	LOCATION
Kashmiri	LOCATION
Gate	O
In	O
case	O
of	O
traffic	O
congestion	O
all	O
vehicles	O
would	O
be	O
diverted	O
from	O
Delhi	LOCATION
Gate	O
towards	O
Shanti	LOCATION
Van	LOCATION
Chowk	LOCATION
Diversions	O
During	O
the	O
movement	O
of	O
procession	O
on	O
22032015	O
some	O
diversion	O
will	O
be	O
made	O
from	O
the	O
following	O
points	O
according	O
to	O
the	O
situation	O
of	O
the	O
procession	O
1	O
Delhi	LOCATION
Gate	O
Crossing	O
too	O
Shubhash	LOCATION
Marg	LOCATION
Nishad	LOCATION
Raj	LOCATION
Marg	LOCATION
TPoint	O
3	O
Shanti	LOCATION
Van	LOCATION
Chowk	LOCATION
for	O
